

This is RAxML version 8.2.12 released by Alexandros Stamatakis on May 2018.

With greatly appreciated code contributions by:
Andre Aberer      (HITS)
Simon Berger      (HITS)
Alexey Kozlov     (HITS)
Kassian Kobert    (HITS)
David Dao         (KIT and HITS)
Sarah Lutteropp   (KIT and HITS)
Nick Pattengale   (Sandia)
Wayne Pfeiffer    (SDSC)
Akifumi S. Tanabe (NRIFS)
Charlie Taylor    (UF)


Alignment has 414 distinct alignment patterns

Proportion of gaps and completely undetermined characters in this alignment: 4.87%

RAxML rapid bootstrapping and subsequent ML search

Using 3 distinct models/data partitions with joint branch length optimization



Executing 1000 rapid bootstrap inferences and thereafter a thorough ML search 

All free model parameters will be estimated by RAxML
GAMMA model of rate heterogeneity, ML estimate of alpha-parameter

GAMMA Model parameters will be estimated up to an accuracy of 0.1000000000 Log Likelihood units

Partition: 0
Alignment Patterns: 115
Name: codon1
DataType: DNA
Substitution Matrix: GTR



Partition: 1
Alignment Patterns: 97
Name: codon2
DataType: DNA
Substitution Matrix: GTR



Partition: 2
Alignment Patterns: 202
Name: codon3
DataType: DNA
Substitution Matrix: GTR




RAxML was called as follows:

raxmlHPC-PTHREADS -s ../../RBD_nt-codon_aligned.fasta -n RBD_codon_tree_alt1.txt -m GTRGAMMA -f a -p 10 -N autoMRE -x 10 -T 8 -q ../../codon_partitions.txt -g constraint_alt1.txt 




The topologies of all Bootstrap and ML trees will adhere to the constraint tree specified in constraint_alt1.txt

Time for BS model parameter optimization 0.252658
Bootstrap[0]: Time 0.866760 seconds, bootstrap likelihood -8234.238478, best rearrangement setting 5
Bootstrap[118]: Time 0.379703 seconds, bootstrap likelihood -7765.355482, best rearrangement setting 13
Bootstrap[119]: Time 0.414841 seconds, bootstrap likelihood -8383.773320, best rearrangement setting 15
Bootstrap[120]: Time 0.419030 seconds, bootstrap likelihood -7986.317137, best rearrangement setting 10
Bootstrap[121]: Time 0.410669 seconds, bootstrap likelihood -7959.801130, best rearrangement setting 14
Bootstrap[122]: Time 0.400154 seconds, bootstrap likelihood -8311.623877, best rearrangement setting 6
Bootstrap[123]: Time 0.423150 seconds, bootstrap likelihood -8100.462542, best rearrangement setting 7
Bootstrap[124]: Time 0.384871 seconds, bootstrap likelihood -8018.848643, best rearrangement setting 11
Bootstrap[125]: Time 0.315794 seconds, bootstrap likelihood -7811.104689, best rearrangement setting 12
Bootstrap[126]: Time 0.340360 seconds, bootstrap likelihood -7999.345759, best rearrangement setting 14
Bootstrap[127]: Time 0.333173 seconds, bootstrap likelihood -8236.748209, best rearrangement setting 9
Bootstrap[128]: Time 0.378483 seconds, bootstrap likelihood -8247.744546, best rearrangement setting 9
Bootstrap[129]: Time 0.408159 seconds, bootstrap likelihood -8164.991303, best rearrangement setting 15
Bootstrap[130]: Time 0.524261 seconds, bootstrap likelihood -7758.777132, best rearrangement setting 9
Bootstrap[131]: Time 0.411605 seconds, bootstrap likelihood -8078.570066, best rearrangement setting 8
Bootstrap[132]: Time 0.418984 seconds, bootstrap likelihood -8365.170111, best rearrangement setting 9
Bootstrap[133]: Time 0.413530 seconds, bootstrap likelihood -7986.080424, best rearrangement setting 10
Bootstrap[134]: Time 0.417229 seconds, bootstrap likelihood -7798.633343, best rearrangement setting 12
Bootstrap[135]: Time 0.344247 seconds, bootstrap likelihood -8175.185540, best rearrangement setting 13
Bootstrap[136]: Time 0.390934 seconds, bootstrap likelihood -7697.431244, best rearrangement setting 14
Bootstrap[137]: Time 0.350685 seconds, bootstrap likelihood -8061.295486, best rearrangement setting 8
Bootstrap[138]: Time 0.400932 seconds, bootstrap likelihood -8372.198406, best rearrangement setting 15
Bootstrap[139]: Time 0.433252 seconds, bootstrap likelihood -8192.951402, best rearrangement setting 14
Bootstrap[140]: Time 0.462100 seconds, bootstrap likelihood -8514.469015, best rearrangement setting 10
Bootstrap[141]: Time 0.435650 seconds, bootstrap likelihood -8619.504445, best rearrangement setting 6
Bootstrap[142]: Time 0.384704 seconds, bootstrap likelihood -8003.357897, best rearrangement setting 14
Bootstrap[143]: Time 0.407866 seconds, bootstrap likelihood -8211.188418, best rearrangement setting 5
Bootstrap[144]: Time 0.356640 seconds, bootstrap likelihood -7827.534301, best rearrangement setting 12
Bootstrap[145]: Time 0.352729 seconds, bootstrap likelihood -8168.813560, best rearrangement setting 8
Bootstrap[146]: Time 0.352283 seconds, bootstrap likelihood -8203.449785, best rearrangement setting 10
Bootstrap[147]: Time 0.392062 seconds, bootstrap likelihood -8108.844695, best rearrangement setting 5
Bootstrap[148]: Time 0.410505 seconds, bootstrap likelihood -8118.874553, best rearrangement setting 14
Bootstrap[149]: Time 0.392779 seconds, bootstrap likelihood -8343.290387, best rearrangement setting 11
Bootstrap[150]: Time 0.436873 seconds, bootstrap likelihood -8259.941900, best rearrangement setting 12
Bootstrap[151]: Time 0.341002 seconds, bootstrap likelihood -8036.753598, best rearrangement setting 13
Bootstrap[152]: Time 0.419074 seconds, bootstrap likelihood -7934.561390, best rearrangement setting 5
Bootstrap[153]: Time 0.426445 seconds, bootstrap likelihood -8029.092734, best rearrangement setting 13
Bootstrap[154]: Time 0.415666 seconds, bootstrap likelihood -8041.182211, best rearrangement setting 9
Bootstrap[155]: Time 0.415453 seconds, bootstrap likelihood -8195.473780, best rearrangement setting 7
Bootstrap[156]: Time 0.348774 seconds, bootstrap likelihood -8356.406711, best rearrangement setting 13
Bootstrap[157]: Time 0.396754 seconds, bootstrap likelihood -7947.194675, best rearrangement setting 15
Bootstrap[158]: Time 0.353202 seconds, bootstrap likelihood -8184.290160, best rearrangement setting 9
Bootstrap[159]: Time 0.434009 seconds, bootstrap likelihood -7968.250794, best rearrangement setting 15
Bootstrap[160]: Time 0.431866 seconds, bootstrap likelihood -8255.774627, best rearrangement setting 6
Bootstrap[161]: Time 0.463983 seconds, bootstrap likelihood -7924.808350, best rearrangement setting 10
Bootstrap[162]: Time 0.445514 seconds, bootstrap likelihood -8066.739275, best rearrangement setting 7
Bootstrap[163]: Time 0.406742 seconds, bootstrap likelihood -7908.154390, best rearrangement setting 10
Bootstrap[164]: Time 0.324084 seconds, bootstrap likelihood -8135.110640, best rearrangement setting 9
Bootstrap[165]: Time 0.323454 seconds, bootstrap likelihood -8122.615600, best rearrangement setting 5
Bootstrap[166]: Time 0.291616 seconds, bootstrap likelihood -8473.557936, best rearrangement setting 8
Bootstrap[167]: Time 0.376450 seconds, bootstrap likelihood -7785.057859, best rearrangement setting 13
Bootstrap[168]: Time 0.391237 seconds, bootstrap likelihood -8450.579406, best rearrangement setting 8
Bootstrap[169]: Time 0.330729 seconds, bootstrap likelihood -7877.913863, best rearrangement setting 13
Bootstrap[170]: Time 0.418135 seconds, bootstrap likelihood -7939.243503, best rearrangement setting 12
Bootstrap[171]: Time 0.408648 seconds, bootstrap likelihood -7814.625616, best rearrangement setting 10
Bootstrap[172]: Time 0.399454 seconds, bootstrap likelihood -8034.305819, best rearrangement setting 9
Bootstrap[173]: Time 0.428767 seconds, bootstrap likelihood -8529.599196, best rearrangement setting 7
Bootstrap[174]: Time 0.421347 seconds, bootstrap likelihood -8247.993773, best rearrangement setting 10
Bootstrap[175]: Time 0.346313 seconds, bootstrap likelihood -8031.866057, best rearrangement setting 8
Bootstrap[176]: Time 0.452318 seconds, bootstrap likelihood -8655.014978, best rearrangement setting 10
Bootstrap[177]: Time 0.445791 seconds, bootstrap likelihood -7897.027747, best rearrangement setting 15
Bootstrap[178]: Time 0.405937 seconds, bootstrap likelihood -8143.332017, best rearrangement setting 8
Bootstrap[179]: Time 0.424682 seconds, bootstrap likelihood -8209.702851, best rearrangement setting 15
Bootstrap[180]: Time 0.461241 seconds, bootstrap likelihood -7977.632390, best rearrangement setting 5
Bootstrap[181]: Time 0.480375 seconds, bootstrap likelihood -8285.260188, best rearrangement setting 7
Bootstrap[182]: Time 0.411584 seconds, bootstrap likelihood -7970.930755, best rearrangement setting 12
Bootstrap[183]: Time 0.397151 seconds, bootstrap likelihood -8010.700562, best rearrangement setting 12
Bootstrap[184]: Time 0.331830 seconds, bootstrap likelihood -7928.227179, best rearrangement setting 5
Bootstrap[185]: Time 0.363630 seconds, bootstrap likelihood -7850.473675, best rearrangement setting 13
Bootstrap[186]: Time 0.437168 seconds, bootstrap likelihood -8110.435063, best rearrangement setting 15
Bootstrap[187]: Time 0.395947 seconds, bootstrap likelihood -8039.659637, best rearrangement setting 5
Bootstrap[188]: Time 0.354389 seconds, bootstrap likelihood -8270.304960, best rearrangement setting 8
Bootstrap[189]: Time 0.420825 seconds, bootstrap likelihood -7768.825529, best rearrangement setting 9
Bootstrap[190]: Time 0.488818 seconds, bootstrap likelihood -8380.511718, best rearrangement setting 14
Bootstrap[191]: Time 0.371472 seconds, bootstrap likelihood -7929.320825, best rearrangement setting 11
Bootstrap[192]: Time 0.438494 seconds, bootstrap likelihood -8214.269177, best rearrangement setting 10
Bootstrap[193]: Time 0.373355 seconds, bootstrap likelihood -8010.114171, best rearrangement setting 12
Bootstrap[194]: Time 0.361655 seconds, bootstrap likelihood -8138.727441, best rearrangement setting 14
Bootstrap[195]: Time 0.392795 seconds, bootstrap likelihood -8442.955394, best rearrangement setting 7
Bootstrap[196]: Time 0.413649 seconds, bootstrap likelihood -8161.843273, best rearrangement setting 14
Bootstrap[197]: Time 0.411023 seconds, bootstrap likelihood -8099.411796, best rearrangement setting 6
Bootstrap[198]: Time 0.348062 seconds, bootstrap likelihood -7739.536212, best rearrangement setting 13
Bootstrap[199]: Time 0.309251 seconds, bootstrap likelihood -8429.602855, best rearrangement setting 9
Bootstrap[200]: Time 0.449050 seconds, bootstrap likelihood -8006.153923, best rearrangement setting 10
Bootstrap[201]: Time 0.445811 seconds, bootstrap likelihood -8228.687013, best rearrangement setting 11
Bootstrap[202]: Time 0.360715 seconds, bootstrap likelihood -8137.569963, best rearrangement setting 7
Bootstrap[203]: Time 0.427493 seconds, bootstrap likelihood -7992.245874, best rearrangement setting 10
Bootstrap[204]: Time 0.387537 seconds, bootstrap likelihood -7997.955093, best rearrangement setting 15
Bootstrap[205]: Time 0.403890 seconds, bootstrap likelihood -8353.763891, best rearrangement setting 13
Bootstrap[206]: Time 0.431873 seconds, bootstrap likelihood -7952.535031, best rearrangement setting 9
Bootstrap[207]: Time 0.409552 seconds, bootstrap likelihood -7845.762965, best rearrangement setting 10
Bootstrap[208]: Time 0.365405 seconds, bootstrap likelihood -8234.280637, best rearrangement setting 8
Bootstrap[209]: Time 0.392427 seconds, bootstrap likelihood -8160.501671, best rearrangement setting 5
Bootstrap[210]: Time 0.418100 seconds, bootstrap likelihood -8163.446565, best rearrangement setting 11
Bootstrap[211]: Time 0.408402 seconds, bootstrap likelihood -7732.881853, best rearrangement setting 10
Bootstrap[212]: Time 0.430586 seconds, bootstrap likelihood -8380.958429, best rearrangement setting 10
Bootstrap[213]: Time 0.412932 seconds, bootstrap likelihood -7883.815635, best rearrangement setting 6
Bootstrap[214]: Time 0.422926 seconds, bootstrap likelihood -8032.503345, best rearrangement setting 6
Bootstrap[215]: Time 0.379261 seconds, bootstrap likelihood -7812.704187, best rearrangement setting 14
Bootstrap[216]: Time 0.441834 seconds, bootstrap likelihood -8104.278208, best rearrangement setting 15
Bootstrap[217]: Time 0.404217 seconds, bootstrap likelihood -8265.839011, best rearrangement setting 14
Bootstrap[218]: Time 0.290030 seconds, bootstrap likelihood -8096.892811, best rearrangement setting 7
Bootstrap[219]: Time 0.416002 seconds, bootstrap likelihood -7713.664228, best rearrangement setting 9
Bootstrap[220]: Time 0.429362 seconds, bootstrap likelihood -7966.335089, best rearrangement setting 8
Bootstrap[221]: Time 0.351796 seconds, bootstrap likelihood -8385.188214, best rearrangement setting 8
Bootstrap[222]: Time 0.400537 seconds, bootstrap likelihood -7997.803514, best rearrangement setting 15
Bootstrap[223]: Time 0.367609 seconds, bootstrap likelihood -8219.992387, best rearrangement setting 7
Bootstrap[224]: Time 0.367881 seconds, bootstrap likelihood -7871.665794, best rearrangement setting 8
Bootstrap[225]: Time 0.404331 seconds, bootstrap likelihood -8062.193430, best rearrangement setting 11
Bootstrap[226]: Time 0.408005 seconds, bootstrap likelihood -8436.681287, best rearrangement setting 11
Bootstrap[227]: Time 0.408791 seconds, bootstrap likelihood -7970.767591, best rearrangement setting 7
Bootstrap[228]: Time 0.420576 seconds, bootstrap likelihood -8171.394644, best rearrangement setting 13
Bootstrap[229]: Time 0.387329 seconds, bootstrap likelihood -7996.638372, best rearrangement setting 8
Bootstrap[230]: Time 0.378391 seconds, bootstrap likelihood -8365.398651, best rearrangement setting 5
Bootstrap[231]: Time 0.454295 seconds, bootstrap likelihood -7771.489952, best rearrangement setting 6
Bootstrap[232]: Time 0.317420 seconds, bootstrap likelihood -8077.283950, best rearrangement setting 13
Bootstrap[233]: Time 0.434480 seconds, bootstrap likelihood -8073.140998, best rearrangement setting 12
Bootstrap[234]: Time 0.374287 seconds, bootstrap likelihood -8262.355412, best rearrangement setting 11
Bootstrap[235]: Time 0.351510 seconds, bootstrap likelihood -8327.450205, best rearrangement setting 13
Bootstrap[236]: Time 0.404164 seconds, bootstrap likelihood -8284.874741, best rearrangement setting 6
Bootstrap[237]: Time 0.419114 seconds, bootstrap likelihood -8279.878071, best rearrangement setting 14
Bootstrap[238]: Time 0.420997 seconds, bootstrap likelihood -7787.450978, best rearrangement setting 15
Bootstrap[239]: Time 0.406440 seconds, bootstrap likelihood -8223.586187, best rearrangement setting 15
Bootstrap[240]: Time 0.454995 seconds, bootstrap likelihood -8323.448487, best rearrangement setting 7
Bootstrap[241]: Time 0.370299 seconds, bootstrap likelihood -8179.588556, best rearrangement setting 9
Bootstrap[242]: Time 0.343823 seconds, bootstrap likelihood -8098.438334, best rearrangement setting 15
Bootstrap[243]: Time 0.424091 seconds, bootstrap likelihood -8447.724990, best rearrangement setting 11
Bootstrap[244]: Time 0.357699 seconds, bootstrap likelihood -8067.966640, best rearrangement setting 7
Bootstrap[245]: Time 0.319373 seconds, bootstrap likelihood -8063.572391, best rearrangement setting 15
Bootstrap[246]: Time 0.431288 seconds, bootstrap likelihood -7832.290045, best rearrangement setting 12
Bootstrap[247]: Time 0.389482 seconds, bootstrap likelihood -8015.531013, best rearrangement setting 9
Bootstrap[248]: Time 0.422483 seconds, bootstrap likelihood -8377.563921, best rearrangement setting 7
Bootstrap[249]: Time 0.378001 seconds, bootstrap likelihood -8348.177466, best rearrangement setting 13
Bootstrap[250]: Time 0.425723 seconds, bootstrap likelihood -7974.917759, best rearrangement setting 14
Bootstrap[251]: Time 0.403446 seconds, bootstrap likelihood -8382.658909, best rearrangement setting 9
Bootstrap[252]: Time 0.430875 seconds, bootstrap likelihood -8403.804911, best rearrangement setting 14
